json,best_CE_T1,best_CE_Tstar,delta
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/170_edge_heavy_neg_pairs20.json,0.006045590620487928,0.005259727593511343,0.0007858630269765854
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/171_uniform_pairs20.json,0.006093592848628759,0.00530953099951148,0.000784061849117279
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/172_boundary_band_pairs20.json,0.006405849475413561,0.005880347918719053,0.0005255015566945076
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/173_spread_poisson_pairs20.json,0.006093279924243689,0.005847799126058817,0.0002454807981848717
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/174_near_both_pairs20.json,0.0068189953453838825,0.005483440589159727,0.0013355547562241554
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/175_deep_pos_near_neg_pairs20.json,0.0063503198325634,0.005098007153719664,0.0012523126788437366
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/176_grid_like_pairs20.json,0.010246017016470432,0.007880913093686104,0.0023651039227843285
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/177_cluster_pos_pairs20.json,0.01236382033675909,0.010292564518749714,0.0020712558180093765
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/178_cluster_neg_pairs20.json,0.010993272066116333,0.011285188607871532,-0.00029191654175519943
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/179_edge_heavy_neg_pairs20.json,0.004971177317202091,0.004541641566902399,0.00042953575029969215
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/180_uniform_pairs20.json,0.005986267235130072,0.005436340346932411,0.0005499268881976604
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/181_boundary_band_pairs20.json,0.00646703178063035,0.005793428048491478,0.0006736037321388721
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/182_spread_poisson_pairs20.json,0.005689052864909172,0.004985339008271694,0.0007037138566374779
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/183_near_both_pairs20.json,0.0063829380087554455,0.005823295563459396,0.0005596424452960491
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/184_deep_pos_near_neg_pairs20.json,0.00560623686760664,0.004648993723094463,0.0009572431445121765
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/185_grid_like_pairs20.json,0.009662704542279243,0.008270296268165112,0.001392408274114132
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/186_cluster_pos_pairs20.json,0.018416346982121468,0.01434918213635683,0.004067164845764637
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/187_cluster_neg_pairs20.json,0.007988535799086094,0.007647685240954161,0.0003408505581319332
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/188_edge_heavy_neg_pairs20.json,0.005167166702449322,0.004910077899694443,0.000257088802754879
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/189_uniform_pairs20.json,0.005752677097916603,0.005409172736108303,0.0003435043618083
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/190_boundary_band_pairs20.json,0.008296802639961243,0.0076837483793497086,0.0006130542606115341
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/191_spread_poisson_pairs20.json,0.005457463674247265,0.005015835165977478,0.00044162850826978683
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/192_near_both_pairs20.json,0.007338788826018572,0.007042417302727699,0.0002963715232908726
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/193_deep_pos_near_neg_pairs20.json,0.005500680301338434,0.004413733724504709,0.001086946576833725
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/194_grid_like_pairs20.json,0.0068338424898684025,0.005845629144459963,0.0009882133454084396
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/195_cluster_pos_pairs20.json,0.010443453676998615,0.00883358996361494,0.0016098637133836746
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/196_cluster_neg_pairs20.json,0.005472807679325342,0.00485524907708168,0.0006175586022436619
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/197_edge_heavy_neg_pairs20.json,0.005755978170782328,0.0050994339399039745,0.0006565442308783531
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/198_uniform_pairs20.json,0.005177514627575874,0.00478280009701848,0.00039471453055739403
/home/prithwijit/Vit/attention/segment-anything/out_prompts_strict_bird/calib/199_boundary_band_pairs20.json,0.008025890216231346,0.006609037052839994,0.0014168531633913517
