dataset,sample_id,iteration,n_inclusion,n_exclusion,miou,dice
Breast,sample_000397,89,89,89,0.02723450701378502,0.05302490683058712
Breast,sample_000397,90,90,90,0.027229413262316482,0.05301525231027062
Breast,sample_000397,91,91,91,0.02722555373836493,0.05300793703833287
Breast,sample_000397,92,92,92,0.02722915211255093,0.05301475733345913
Breast,sample_000397,93,93,93,0.02723352016669628,0.05302303640223288
Breast,sample_000397,94,94,94,0.027243026697843092,0.053041054531015965
Breast,sample_000397,95,95,95,0.02723028207696533,0.05301689903827251
Breast,sample_000397,96,96,96,0.027219837940626677,0.05299710331762496
Breast,sample_000397,97,97,97,0.027214563949381397,0.05298710688981716
Breast,sample_000397,98,98,98,0.027203828956076773,0.052966759253075195
Breast,sample_000397,99,99,99,0.027196281291863713,0.052952452782753526
Breast,sample_000397,100,100,100,0.027194939425602214,0.05294990927585638
Breast,sample_000398,1,1,1,0.8557853549468977,0.922289156626506
Breast,sample_000398,2,2,2,0.8580212409167133,0.9235860409145608
Breast,sample_000398,3,3,3,0.8565047459519821,0.9227067669172933
Breast,sample_000398,4,4,4,0.8603351955307262,0.924924924924925
Breast,sample_000398,5,5,5,0.8603351955307262,0.924924924924925
Breast,sample_000398,6,6,6,0.859375,0.9243697478991597
Breast,sample_000398,7,7,7,0.8589743589743589,0.9241379310344827
Breast,sample_000398,8,8,8,0.8590529247910863,0.9241833982619119
Breast,sample_000398,9,9,9,0.8144820295983086,0.8977570637926012
Breast,sample_000398,10,10,10,0.71875,0.8363636363636363
Breast,sample_000398,11,11,11,0.6185897435897436,0.7643564356435644
Breast,sample_000398,12,12,12,0.5880335365853658,0.7405807535397169
Breast,sample_000398,13,13,13,0.576334453154162,0.7312337201041913
Breast,sample_000398,14,14,14,0.5546790964503406,0.7135608856088561
Breast,sample_000398,15,15,15,0.5348997926744989,0.6969833408374606
Breast,sample_000398,16,16,16,0.5166666666666667,0.6813186813186813
Breast,sample_000398,17,17,17,0.49222962258166825,0.6597236981934113
Breast,sample_000398,18,18,18,0.46833534378769603,0.6379133292257138
Breast,sample_000398,19,19,19,0.4532206353832702,0.623746490172483
Breast,sample_000398,20,20,20,0.4512478235635519,0.621875624875025
Breast,sample_000398,21,21,21,0.44260894332099116,0.6136229022704837
Breast,sample_000398,22,22,22,0.4149786780383795,0.5865511395743078
Breast,sample_000398,23,23,23,0.39750445632798576,0.5688775510204082
Breast,sample_000398,24,24,24,0.39246231155778893,0.5636954168170336
Breast,sample_000398,25,25,25,0.3941919191919192,0.5654772686107589
Breast,sample_000398,26,26,26,0.38116154221571497,0.5519434628975265
Breast,sample_000398,27,27,27,0.3623087621696801,0.5319040326697294
Breast,sample_000398,28,28,28,0.3518560179977503,0.5205525045764686
Breast,sample_000398,29,29,29,0.3454063604240283,0.5134602757715037
Breast,sample_000398,30,30,30,0.31507952486410307,0.47917942437232086
Breast,sample_000398,31,31,31,0.31885830784913355,0.48353686814036173
Breast,sample_000398,32,32,32,0.048263141715339686,0.09208211143695015
Breast,sample_000398,33,33,33,0.046653987875906335,0.08914882743739708
Breast,sample_000398,34,34,34,0.04619141486951661,0.08830394555527434
Breast,sample_000398,35,35,35,0.044317732738666515,0.08487404043680398
Breast,sample_000398,36,36,36,0.04431147864864102,0.08486257128185724
Breast,sample_000398,37,37,37,0.0378879289541001,0.07300967261904762
Breast,sample_000398,38,38,38,0.03631485208058659,0.07008459254960606
Breast,sample_000398,39,39,39,0.033938607868568955,0.06564917415847794
Breast,sample_000398,40,40,40,0.03349476244319757,0.06481844642156762
Breast,sample_000398,41,41,41,0.032860312277617314,0.06362973170138607
Breast,sample_000398,42,42,42,0.033145438807608674,0.06416412939084946
Breast,sample_000398,43,43,43,0.03254965377119874,0.06304714480764598
Breast,sample_000398,44,44,44,0.0335958229906702,0.06500766013829655
Breast,sample_000398,45,45,45,0.03362100349058826,0.06505479934530839
Breast,sample_000398,46,46,46,0.03311328116761226,0.06410387277218627
Breast,sample_000398,47,47,47,0.03322329439647875,0.06430999877114651
Breast,sample_000398,48,48,48,0.03379905707089191,0.06538805939068325
Breast,sample_000398,49,49,49,0.03423014869402172,0.06619445147145628
Breast,sample_000398,50,50,50,0.03410374489529933,0.06595807251186825
Breast,sample_000398,51,51,51,0.03365199125476915,0.06511280690112807
Breast,sample_000398,52,52,52,0.03334820195841033,0.06454397829349011
Breast,sample_000398,53,53,53,0.030411622276029057,0.05902810414512642
Breast,sample_000398,54,54,54,0.029948115367007477,0.05815460977145609
Breast,sample_000398,55,55,55,0.029841100889530906,0.05795282566165885
Breast,sample_000398,56,56,56,0.02939909742898339,0.05711894930238481
Breast,sample_000398,57,57,57,0.029131257653913237,0.056613298716284434
Breast,sample_000398,58,58,58,0.028883655898152918,0.056145620999177484
Breast,sample_000398,59,59,59,0.02904341713376621,0.05644740863249861
Breast,sample_000398,60,60,60,0.029056855196920344,0.056472788748606166
Breast,sample_000398,61,61,61,0.02833372435076068,0.05510608799424369
Breast,sample_000398,62,62,62,0.028020703194717115,0.05451388888888889
Breast,sample_000398,63,63,63,0.028050240303014062,0.05456978502285327
Breast,sample_000398,64,64,64,0.02817103586872656,0.05479834557861119
Breast,sample_000398,65,65,65,0.027974270798068527,0.054426013554504014
Breast,sample_000398,66,66,66,0.02800770657913515,0.05448929302745289
Breast,sample_000398,67,67,67,0.02804172322640566,0.05455366760485076
Breast,sample_000398,68,68,68,0.02771109855972889,0.053927798577954864
Breast,sample_000398,69,69,69,0.027529853232565887,0.053584532159251866
Breast,sample_000398,70,70,70,0.027672512558385477,0.053854729440013724
Breast,sample_000398,71,71,71,0.027533715648620685,0.05359184857742657
Breast,sample_000398,72,72,72,0.02687711849898997,0.05234729261136303
Breast,sample_000398,73,73,73,0.026564244864809988,0.051753691983122366
Breast,sample_000398,74,74,74,0.026634998727627448,0.05188796166239775
Breast,sample_000398,75,75,75,0.026388328627134597,0.051419775325058134
Breast,sample_000398,76,76,76,0.026482693475473988,0.05159890886383804
Breast,sample_000398,77,77,77,0.02619373352464213,0.051050269883592375
Breast,sample_000398,78,78,78,0.025848727320623002,0.05039481286512165
Breast,sample_000398,79,79,79,0.02565066087212247,0.05001831881102952
Breast,sample_000398,80,80,80,0.025846599608185306,0.050390769181390724
Breast,sample_000398,81,81,81,0.025710729726188916,0.050132515885940546
Breast,sample_000398,82,82,82,0.025558793364481417,0.04984364334809594
Breast,sample_000398,83,83,83,0.02507106128836511,0.048915752741774676
Breast,sample_000398,84,84,84,0.025018724204420507,0.048816131088413164
Breast,sample_000398,85,85,85,0.024833127708708994,0.04846277318187431
Breast,sample_000398,86,86,86,0.024473889321901792,0.047778454047474134
Breast,sample_000398,87,87,87,0.024285360722682836,0.04741913074994714
Breast,sample_000398,88,88,88,0.02444226487942335,0.04771818914031275
Breast,sample_000398,89,89,89,0.024584259810215777,0.04798875168113461
Breast,sample_000398,90,90,90,0.024608536183952725,0.04803500130031055
Breast,sample_000398,91,91,91,0.024075323560080967,0.0470186577221407
Breast,sample_000398,92,92,92,0.02401309248864349,0.046899971621036284
Breast,sample_000398,93,93,93,0.023927820282256835,0.04673731840914504
Breast,sample_000398,94,94,94,0.02370705926764817,0.046316100007375176
Breast,sample_000398,95,95,95,0.023992542445405506,0.04686077573984808
Breast,sample_000398,96,96,96,0.023670958598438017,0.046247201602450806
Breast,sample_000398,97,97,97,0.02380158272945029,0.04649647574483208
Breast,sample_000398,98,98,98,0.02380699652751452,0.04650680569338093
Breast,sample_000398,99,99,99,0.023628920594786586,0.04616696562472432
Breast,sample_000398,100,100,100,0.023497365900383142,0.04591583072558711
Breast,sample_000399,1,1,1,0.23648180642777983,0.38250753904900614
Breast,sample_000399,2,2,2,0.2274335942017811,0.3705839489421579
Breast,sample_000399,3,3,3,0.8682590455371064,0.9294846425191431
Breast,sample_000399,4,4,4,0.8497205714193683,0.9187556050883319
Breast,sample_000399,5,5,5,0.858719113430624,0.92399019004619
Breast,sample_000399,6,6,6,0.7564307255632429,0.8613271386728614
Breast,sample_000399,7,7,7,0.7340264100991186,0.8466150294183362
Breast,sample_000399,8,8,8,0.7252289355104414,0.8407335636251299
Breast,sample_000399,9,9,9,0.7220804393474398,0.8386140656949369
Breast,sample_000399,10,10,10,0.7529955107709201,0.8590957662404658
Breast,sample_000399,11,11,11,0.7405762460027778,0.850955248531636
Breast,sample_000399,12,12,12,0.7322143964848798,0.8454085105986142
Breast,sample_000399,13,13,13,0.7468663177618402,0.855092699616256
Breast,sample_000399,14,14,14,0.7844990548204159,0.8792372881355932
Breast,sample_000399,15,15,15,0.8143200554990885,0.8976586606436238
Breast,sample_000399,16,16,16,0.7936241610738255,0.8849391955098223
Breast,sample_000399,17,17,17,0.7834632328024399,0.8785863575907277
Breast,sample_000399,18,18,18,0.893088723707101,0.9435254803675857
Breast,sample_000399,19,19,19,0.8938872759404191,0.9439709398718622
Breast,sample_000399,20,20,20,0.8941081924331479,0.9440941082511106
Breast,sample_000399,21,21,21,0.8914894959308561,0.9426322460142752
Breast,sample_000399,22,22,22,0.8913661340238742,0.9425632805716957
Breast,sample_000399,23,23,23,0.8908981600139225,0.9423015780049867
Breast,sample_000399,24,24,24,0.8896767731370335,0.9416179378233983
Breast,sample_000399,25,25,25,0.8894253752748829,0.9414771145915036
Breast,sample_000399,26,26,26,0.8883268915716308,0.9408613471921564
Breast,sample_000399,27,27,27,0.885600355860579,0.9393298565181859
Breast,sample_000399,28,28,28,0.885822768722397,0.9394549513499852
Breast,sample_000399,29,29,29,0.8831039707089199,0.9379237518961457
Breast,sample_000399,30,30,30,0.8820663229102607,0.937338192786226
Breast,sample_000399,31,31,31,0.8808913491327116,0.9366743587170998
Breast,sample_000399,32,32,32,0.8797621669235851,0.9360356138706654
Breast,sample_000399,33,33,33,0.8794997332329033,0.935887053008608
Breast,sample_000399,34,34,34,0.8803300806375702,0.9363569616873582
Breast,sample_000399,35,35,35,0.8806741431847454,0.9365515513425481
Breast,sample_000399,36,36,36,0.8797665492071483,0.9360380942816734
Breast,sample_000399,37,37,37,0.8795216647573013,0.9358994697950153
Breast,sample_000399,38,38,38,0.8774314800313234,0.9347147838563825
Breast,sample_000399,39,39,39,0.8781492855352219,0.9351219227336053
Breast,sample_000399,40,40,40,0.8762897880057532,0.934066575011457
Breast,sample_000399,41,41,41,0.8773431132844336,0.9346646407640546
Breast,sample_000399,42,42,42,0.8755042056220881,0.9336200931969557
Breast,sample_000399,43,43,43,0.8734295747171283,0.9324391869376875
Breast,sample_000399,44,44,44,0.8727156389968319,0.9320322005366756
Breast,sample_000399,45,45,45,0.8731408573928259,0.932274638019617
Breast,sample_000399,46,46,46,0.8724859462835728,0.9319011958570309
Breast,sample_000399,47,47,47,0.872012612978255,0.9316311299750674
Breast,sample_000399,48,48,48,0.8707054975860458,0.9308846301137215
Breast,sample_000399,49,49,49,0.8700869619424617,0.93053101770059
Breast,sample_000399,50,50,50,0.8700636346621748,0.930517677083594
Breast,sample_000399,51,51,51,0.8702501014768789,0.9306243061178494
Breast,sample_000399,52,52,52,0.8705350179379192,0.930787191460974
Breast,sample_000399,53,53,53,0.8684321077935616,0.9295837982779008
Breast,sample_000399,54,54,54,0.8667638891043642,0.928627229360238
Breast,sample_000399,55,55,55,0.8665012791689278,0.9284764911114803
Breast,sample_000399,56,56,56,0.8667865391471486,0.9286402285106948
Breast,sample_000399,57,57,57,0.8649279574547029,0.9275725145277748
Breast,sample_000399,58,58,58,0.8642693922924901,0.9271936726158433
Breast,sample_000399,59,59,59,0.8626355065565212,0.9262526173478641
Breast,sample_000399,60,60,60,0.8619447042767546,0.9258542450771271
Breast,sample_000399,61,61,61,0.862164448888547,0.9259809995869476
Breast,sample_000399,62,62,62,0.8639482001079164,0.9270088085687109
Breast,sample_000399,63,63,63,0.8632414111847173,0.926601787618961
Breast,sample_000399,64,64,64,0.863312562504808,0.9266427757501693
Breast,sample_000399,65,65,65,0.8628379833276939,0.9263693257814694
Breast,sample_000399,66,66,66,0.8631116166817826,0.9265270088530623
Breast,sample_000399,67,67,67,0.8602227756810854,0.9248599543311484
Breast,sample_000399,68,68,68,0.8595893550062635,0.9244937358800575
Breast,sample_000399,69,69,69,0.857114588407209,0.923060530306135
Breast,sample_000399,70,70,70,0.8568950299783912,0.922933193470137
Breast,sample_000399,71,71,71,0.858109859283765,0.9236373780552843
Breast,sample_000399,72,72,72,0.8575716484085749,0.9233255138699782
Breast,sample_000399,73,73,73,0.85828334172887,0.923737863280159
Breast,sample_000399,74,74,74,0.858237898915865,0.923711543518275
Breast,sample_000399,75,75,75,0.8574786683558988,0.9232716186343877
Breast,sample_000399,76,76,76,0.8568594839556282,0.9229125750864882
Breast,sample_000399,77,77,77,0.8573740458015268,0.9232109684525474
Breast,sample_000399,78,78,78,0.8560158391714895,0.9224229891848423
Breast,sample_000399,79,79,79,0.8560159593098512,0.9224230589355016
Breast,sample_000399,80,80,80,0.8564874792336651,0.922696747286669
Breast,sample_000399,81,81,81,0.8563525808073881,0.9226184612353463
Breast,sample_000399,82,82,82,0.8574132010682946,0.9232336677430222
Breast,sample_000399,83,83,83,0.8577191668831466,0.923411010849627
Breast,sample_000399,84,84,84,0.856661534005153,0.9227977402614465
Breast,sample_000399,85,85,85,0.8564898058696249,0.9226980974112317
Breast,sample_000399,86,86,86,0.8552653595168921,0.9219870948699238
Breast,sample_000399,87,87,87,0.8544199902723736,0.9214956641476648
Breast,sample_000399,88,88,88,0.8548190939495287,0.9217277272354725
Breast,sample_000399,89,89,89,0.8556854863268165,0.9222311567684658
Breast,sample_000399,90,90,90,0.8545446257635153,0.9215681455081726
Breast,sample_000399,91,91,91,0.8552944041892467,0.922003971184299
Breast,sample_000399,92,92,92,0.8545047991360034,0.9215449855229377
Breast,sample_000399,93,93,93,0.8541954905508339,0.9213650824887665
Breast,sample_000399,94,94,94,0.856340778713536,0.9226116115457953
Breast,sample_000399,95,95,95,0.8568220701454234,0.9228908724445725
Breast,sample_000399,96,96,96,0.8568415260454879,0.9229021583444461
Breast,sample_000399,97,97,97,0.8558592915764103,0.922332092159232
Breast,sample_000399,98,98,98,0.854639379485851,0.9216232427058427
Breast,sample_000399,99,99,99,0.8546144699533522,0.9216087589080956
Breast,sample_000399,100,100,100,0.8541139529921044,0.9213176478325564
Bus,sample_000001,1,1,1,0.03066857698203569,0.05951200544376398
Bus,sample_000001,2,2,2,0.9695849971194151,0.9845576591388197
Bus,sample_000001,3,3,3,0.9708027021657063,0.9851850731672892
Bus,sample_000001,4,4,4,0.9705967137503604,0.9850789935634874
Bus,sample_000001,5,5,5,0.9701163356746177,0.9848315229998084
Bus,sample_000001,6,6,6,0.9708981833712419,0.9852342364134817
Bus,sample_000001,7,7,7,0.9688143717318967,0.9841601987897567
Bus,sample_000001,8,8,8,0.9671380537974683,0.9832945399337412
Bus,sample_000001,9,9,9,0.9660933272773949,0.9827542913389781
Bus,sample_000001,10,10,10,0.9654519079901714,0.9824223162778087
Bus,sample_000001,11,11,11,0.9675437728756554,0.9835041905690828
Bus,sample_000001,12,12,12,0.9687589908429814,0.9841316233717151
Bus,sample_000001,13,13,13,0.9698142030969457,0.9846758151831801
Bus,sample_000001,14,14,14,0.9689363940413454,0.984223154159442
Bus,sample_000001,15,15,15,0.501186673209225,0.6677206534718192
Bus,sample_000001,16,16,16,0.5806861753781773,0.7347267084679207
Bus,sample_000001,17,17,17,0.596990267932236,0.7476442153967686
Bus,sample_000001,18,18,18,0.5978092177064872,0.7482861046008848
Bus,sample_000001,19,19,19,0.6263286426326641,0.770236256331042
Bus,sample_000001,20,20,20,0.6220932559535721,0.7670252664824319
Bus,sample_000001,21,21,21,0.6278932463399746,0.7714182090891767
Bus,sample_000001,22,22,22,0.6310585362436325,0.7738024383808758
Bus,sample_000001,23,23,23,0.6338814768848898,0.7759210026585643
Bus,sample_000001,24,24,24,0.6866171821855868,0.8141944591075972
Bus,sample_000001,25,25,25,0.6963428297055058,0.8209930416322679
Bus,sample_000001,26,26,26,0.7025997019195183,0.8253257663881937
Bus,sample_000001,27,27,27,0.7111551194726998,0.8311988917659849
Bus,sample_000001,28,28,28,0.7039719135401142,0.8262717336432689
Bus,sample_000001,29,29,29,0.6987065990457042,0.8226336430767056
Bus,sample_000001,30,30,30,0.7440846450787048,0.853266665902132
Bus,sample_000001,31,31,31,0.7490751294818725,0.8565385406900967
Bus,sample_000001,32,32,32,0.7633257357645553,0.865779612107331
Bus,sample_000001,33,33,33,0.7654055674946274,0.8671158419205073
Bus,sample_000001,34,34,34,0.7577254141381827,0.8621658514389717
Bus,sample_000001,35,35,35,0.7646706048157366,0.866644010195412
Bus,sample_000001,36,36,36,0.7633454269237304,0.8657922778697259
Bus,sample_000001,37,37,37,0.7617139087674409,0.8647418913782245
Bus,sample_000001,38,38,38,0.7642420244662989,0.8663686884995156
Bus,sample_000001,39,39,39,0.7596705515462887,0.8634236117422521
Bus,sample_000001,40,40,40,0.7578673861989706,0.8622577472555585
Bus,sample_000001,41,41,41,0.760101136284141,0.8637016596544421
Bus,sample_000001,42,42,42,0.7665857241358636,0.8678726581591094
Bus,sample_000001,43,43,43,0.7675043717212091,0.8684610731387414
Bus,sample_000001,44,44,44,0.7732536645317293,0.8721297804123537
Bus,sample_000001,45,45,45,0.7749547911400625,0.8732107375448195
Bus,sample_000001,46,46,46,0.7771205914676791,0.8745839704956373
Bus,sample_000001,47,47,47,0.7785904122454689,0.875514010291441
